========================================
 WEAVER ENGINE: 8-NODE DEEP HISTORY 
========================================
Enter Node ID (0-7): 
> [SYSTEM] Node 0 bound to :50000. Meshing topology...
[SYSTEM] Topology Locked. Entering FSM loop.
[HEARTBEAT] SimTick: 21 | NetHead: 20 | Confirmed: 17 | Missing: 4 frames
[HEARTBEAT] SimTick: 1814 | NetHead: 1813 | Confirmed: 1812 | Missing: 2 frames
[HEARTBEAT] SimTick: 1874 | NetHead: 1873 | Confirmed: 1872 | Missing: 2 frames
[HEARTBEAT] SimTick: 1935 | NetHead: 1934 | Confirmed: 1933 | Missing: 2 frames
[HEARTBEAT] SimTick: 1995 | NetHead: 1994 | Confirmed: 1993 | Missing: 2 frames
[HEARTBEAT] SimTick: 2050 | NetHead: 2049 | Confirmed: 2048 | Missing: 2 frames
[HEARTBEAT] SimTick: 2106 | NetHead: 2105 | Confirmed: 2103 | Missing: 3 frames
[HEARTBEAT] SimTick: 2166 | NetHead: 2165 | Confirmed: 2163 | Missing: 3 frames
[HEARTBEAT] SimTick: 2226 | NetHead: 2225 | Confirmed: 2223 | Missing: 3 frames
[HEARTBEAT] SimTick: 2283 | NetHead: 2282 | Confirmed: 2281 | Missing: 2 frames
[HEARTBEAT] SimTick: 2343 | NetHead: 2342 | Confirmed: 2341 | Missing: 2 frames
[HEARTBEAT] SimTick: 2402 | NetHead: 2401 | Confirmed: 2400 | Missing: 2 frames
[HEARTBEAT] SimTick: 2462 | NetHead: 2461 | Confirmed: 2460 | Missing: 2 frames
[HEARTBEAT] SimTick: 2522 | NetHead: 2521 | Confirmed: 2520 | Missing: 2 frames
[HEARTBEAT] SimTick: 2582 | NetHead: 2581 | Confirmed: 2580 | Missing: 2 frames
[HEARTBEAT] SimTick: 2642 | NetHead: 2641 | Confirmed: 2640 | Missing: 2 frames
[HEARTBEAT] SimTick: 2702 | NetHead: 2701 | Confirmed: 2700 | Missing: 2 frames
[HEARTBEAT] SimTick: 2762 | NetHead: 2761 | Confirmed: 2760 | Missing: 2 frames
[HEARTBEAT] SimTick: 2822 | NetHead: 2821 | Confirmed: 2820 | Missing: 2 frames
[HEARTBEAT] SimTick: 2882 | NetHead: 2881 | Confirmed: 2880 | Missing: 2 frames
[HEARTBEAT] SimTick: 2942 | NetHead: 2941 | Confirmed: 2940 | Missing: 2 frames
[HEARTBEAT] SimTick: 3002 | NetHead: 3001 | Confirmed: 3000 | Missing: 2 frames
[HEARTBEAT] SimTick: 3062 | NetHead: 3061 | Confirmed: 3060 | Missing: 2 frames
[HEARTBEAT] SimTick: 3122 | NetHead: 3121 | Confirmed: 3120 | Missing: 2 frames
[HEARTBEAT] SimTick: 3182 | NetHead: 3181 | Confirmed: 3180 | Missing: 2 frames
[HEARTBEAT] SimTick: 3214 | NetHead: 3213 | Confirmed: 3212 | Missing: 2 frames
[HEARTBEAT] SimTick: 3274 | NetHead: 3273 | Confirmed: 3272 | Missing: 2 frames
[HEARTBEAT] SimTick: 3334 | NetHead: 3333 | Confirmed: 3332 | Missing: 2 frames
[HEARTBEAT] SimTick: 3394 | NetHead: 3393 | Confirmed: 3392 | Missing: 2 frames
[HEARTBEAT] SimTick: 3454 | NetHead: 3453 | Confirmed: 3452 | Missing: 2 frames
[HEARTBEAT] SimTick: 3514 | NetHead: 3513 | Confirmed: 3512 | Missing: 2 frames
[HEARTBEAT] SimTick: 3574 | NetHead: 3573 | Confirmed: 3572 | Missing: 2 frames
[HEARTBEAT] SimTick: 3634 | NetHead: 3633 | Confirmed: 3632 | Missing: 2 frames
[HEARTBEAT] SimTick: 3694 | NetHead: 3693 | Confirmed: 3692 | Missing: 2 frames
[HEARTBEAT] SimTick: 3754 | NetHead: 3753 | Confirmed: 3752 | Missing: 2 frames
[HEARTBEAT] SimTick: 3814 | NetHead: 3813 | Confirmed: 3812 | Missing: 2 frames
[HEARTBEAT] SimTick: 3874 | NetHead: 3873 | Confirmed: 3872 | Missing: 2 frames
[HEARTBEAT] SimTick: 3934 | NetHead: 3933 | Confirmed: 3932 | Missing: 2 frames
[HEARTBEAT] SimTick: 3994 | NetHead: 3993 | Confirmed: 3992 | Missing: 2 frames
[HEARTBEAT] SimTick: 4054 | NetHead: 4053 | Confirmed: 4052 | Missing: 2 frames
[HEARTBEAT] SimTick: 4114 | NetHead: 4113 | Confirmed: 4112 | Missing: 2 frames
[HEARTBEAT] SimTick: 4175 | NetHead: 4174 | Confirmed: 4173 | Missing: 2 frames
[HEARTBEAT] SimTick: 4235 | NetHead: 4234 | Confirmed: 4233 | Missing: 2 frames
[HEARTBEAT] SimTick: 4295 | NetHead: 4294 | Confirmed: 4293 | Missing: 2 frames
[HEARTBEAT] SimTick: 4355 | NetHead: 4354 | Confirmed: 4353 | Missing: 2 frames
[HEARTBEAT] SimTick: 4415 | NetHead: 4414 | Confirmed: 4413 | Missing: 2 frames
[HEARTBEAT] SimTick: 4475 | NetHead: 4474 | Confirmed: 4473 | Missing: 2 frames
[HEARTBEAT] SimTick: 4535 | NetHead: 4534 | Confirmed: 4533 | Missing: 2 frames
[HEARTBEAT] SimTick: 4595 | NetHead: 4594 | Confirmed: 4593 | Missing: 2 frames
[HEARTBEAT] SimTick: 4655 | NetHead: 4654 | Confirmed: 4653 | Missing: 2 frames
[HEARTBEAT] SimTick: 4715 | NetHead: 4714 | Confirmed: 4713 | Missing: 2 frames
[HEARTBEAT] SimTick: 4775 | NetHead: 4774 | Confirmed: 4773 | Missing: 2 frames
[HEARTBEAT] SimTick: 4835 | NetHead: 4834 | Confirmed: 4833 | Missing: 2 frames
[HEARTBEAT] SimTick: 4891 | NetHead: 4890 | Confirmed: 4889 | Missing: 2 frames
[HEARTBEAT] SimTick: 4951 | NetHead: 4950 | Confirmed: 4949 | Missing: 2 frames
[HEARTBEAT] SimTick: 5011 | NetHead: 5010 | Confirmed: 5009 | Missing: 2 frames
[HEARTBEAT] SimTick: 5071 | NetHead: 5070 | Confirmed: 5069 | Missing: 2 frames
[HEARTBEAT] SimTick: 5131 | NetHead: 5130 | Confirmed: 5129 | Missing: 2 frames
[HEARTBEAT] SimTick: 5192 | NetHead: 5191 | Confirmed: 5190 | Missing: 2 frames
[HEARTBEAT] SimTick: 5252 | NetHead: 5251 | Confirmed: 5250 | Missing: 2 frames
[HEARTBEAT] SimTick: 5312 | NetHead: 5311 | Confirmed: 5310 | Missing: 2 frames
[HEARTBEAT] SimTick: 5372 | NetHead: 5371 | Confirmed: 5370 | Missing: 2 frames
[HEARTBEAT] SimTick: 5432 | NetHead: 5431 | Confirmed: 5430 | Missing: 2 frames
[HEARTBEAT] SimTick: 5487 | NetHead: 5486 | Confirmed: 5485 | Missing: 2 frames
[HEARTBEAT] SimTick: 5547 | NetHead: 5546 | Confirmed: 5545 | Missing: 2 frames
[HEARTBEAT] SimTick: 5607 | NetHead: 5606 | Confirmed: 5605 | Missing: 2 frames
[HEARTBEAT] SimTick: 5667 | NetHead: 5666 | Confirmed: 5665 | Missing: 2 frames
[HEARTBEAT] SimTick: 5727 | NetHead: 5726 | Confirmed: 5725 | Missing: 2 frames
[HEARTBEAT] SimTick: 5787 | NetHead: 5786 | Confirmed: 5785 | Missing: 2 frames
[HEARTBEAT] SimTick: 5847 | NetHead: 5846 | Confirmed: 5845 | Missing: 2 frames
[HEARTBEAT] SimTick: 5907 | NetHead: 5906 | Confirmed: 5905 | Missing: 2 frames
[HEARTBEAT] SimTick: 5967 | NetHead: 5966 | Confirmed: 5965 | Missing: 2 frames
[HEARTBEAT] SimTick: 6027 | NetHead: 6026 | Confirmed: 6025 | Missing: 2 frames
[HEARTBEAT] SimTick: 6087 | NetHead: 6086 | Confirmed: 6085 | Missing: 2 frames
[HEARTBEAT] SimTick: 6147 | NetHead: 6146 | Confirmed: 6144 | Missing: 3 frames
[HEARTBEAT] SimTick: 6208 | NetHead: 6207 | Confirmed: 6206 | Missing: 2 frames
[HEARTBEAT] SimTick: 6268 | NetHead: 6267 | Confirmed: 6266 | Missing: 2 frames
[HEARTBEAT] SimTick: 6328 | NetHead: 6327 | Confirmed: 6326 | Missing: 2 frames
[HEARTBEAT] SimTick: 6388 | NetHead: 6387 | Confirmed: 6386 | Missing: 2 frames
[HEARTBEAT] SimTick: 6448 | NetHead: 6447 | Confirmed: 6446 | Missing: 2 frames
[HEARTBEAT] SimTick: 6508 | NetHead: 6507 | Confirmed: 6506 | Missing: 2 frames
[HEARTBEAT] SimTick: 6568 | NetHead: 6567 | Confirmed: 6566 | Missing: 2 frames
[HEARTBEAT] SimTick: 6628 | NetHead: 6627 | Confirmed: 6626 | Missing: 2 frames
[HEARTBEAT] SimTick: 6688 | NetHead: 6687 | Confirmed: 6686 | Missing: 2 frames
[HEARTBEAT] SimTick: 6748 | NetHead: 6747 | Confirmed: 6746 | Missing: 2 frames
[HEARTBEAT] SimTick: 6808 | NetHead: 6807 | Confirmed: 6806 | Missing: 2 frames
[HEARTBEAT] SimTick: 6868 | NetHead: 6867 | Confirmed: 6866 | Missing: 2 frames
[HEARTBEAT] SimTick: 6928 | NetHead: 6927 | Confirmed: 6926 | Missing: 2 frames
[HEARTBEAT] SimTick: 6988 | NetHead: 6987 | Confirmed: 6986 | Missing: 2 frames
[HEARTBEAT] SimTick: 7048 | NetHead: 7047 | Confirmed: 7046 | Missing: 2 frames
[HEARTBEAT] SimTick: 7109 | NetHead: 7108 | Confirmed: 7107 | Missing: 2 frames
[HEARTBEAT] SimTick: 7165 | NetHead: 7164 | Confirmed: 7163 | Missing: 2 frames
[HEARTBEAT] SimTick: 7225 | NetHead: 7224 | Confirmed: 7223 | Missing: 2 frames
[HEARTBEAT] SimTick: 7285 | NetHead: 7284 | Confirmed: 7283 | Missing: 2 frames
[HEARTBEAT] SimTick: 7345 | NetHead: 7344 | Confirmed: 7343 | Missing: 2 frames
[HEARTBEAT] SimTick: 7405 | NetHead: 7404 | Confirmed: 7403 | Missing: 2 frames
[HEARTBEAT] SimTick: 7465 | NetHead: 7464 | Confirmed: 7463 | Missing: 2 frames
[HEARTBEAT] SimTick: 7525 | NetHead: 7524 | Confirmed: 7523 | Missing: 2 frames
[HEARTBEAT] SimTick: 7585 | NetHead: 7584 | Confirmed: 7583 | Missing: 2 frames
[HEARTBEAT] SimTick: 7626 | NetHead: 7625 | Confirmed: 7624 | Missing: 2 frames
[HEARTBEAT] SimTick: 7686 | NetHead: 7685 | Confirmed: 7684 | Missing: 2 frames
[HEARTBEAT] SimTick: 7747 | NetHead: 7746 | Confirmed: 7745 | Missing: 2 frames
[HEARTBEAT] SimTick: 7807 | NetHead: 7806 | Confirmed: 7805 | Missing: 2 frames
[HEARTBEAT] SimTick: 7867 | NetHead: 7866 | Confirmed: 7864 | Missing: 3 frames
[HEARTBEAT] SimTick: 7927 | NetHead: 7926 | Confirmed: 7925 | Missing: 2 frames
[HEARTBEAT] SimTick: 7988 | NetHead: 7987 | Confirmed: 7986 | Missing: 2 frames
[HEARTBEAT] SimTick: 8048 | NetHead: 8047 | Confirmed: 8046 | Missing: 2 frames
[HEARTBEAT] SimTick: 8094 | NetHead: 8094 | Confirmed: 8089 | Missing: 5 frames
[HEARTBEAT] SimTick: 8139 | NetHead: 8139 | Confirmed: 8134 | Missing: 5 frames
[HEARTBEAT] SimTick: 8198 | NetHead: 8197 | Confirmed: 8196 | Missing: 2 frames
[HEARTBEAT] SimTick: 8259 | NetHead: 8258 | Confirmed: 8257 | Missing: 2 frames
[HEARTBEAT] SimTick: 8319 | NetHead: 8318 | Confirmed: 8317 | Missing: 2 frames
[HEARTBEAT] SimTick: 8368 | NetHead: 8367 | Confirmed: 8366 | Missing: 2 frames
[HEARTBEAT] SimTick: 8428 | NetHead: 8427 | Confirmed: 8426 | Missing: 2 frames
[HEARTBEAT] SimTick: 8488 | NetHead: 8487 | Confirmed: 8486 | Missing: 2 frames
[HEARTBEAT] SimTick: 8548 | NetHead: 8547 | Confirmed: 8546 | Missing: 2 frames
[HEARTBEAT] SimTick: 8608 | NetHead: 8607 | Confirmed: 8606 | Missing: 2 frames
[HEARTBEAT] SimTick: 8668 | NetHead: 8667 | Confirmed: 8666 | Missing: 2 frames
[HEARTBEAT] SimTick: 8728 | NetHead: 8727 | Confirmed: 8726 | Missing: 2 frames
[HEARTBEAT] SimTick: 8788 | NetHead: 8787 | Confirmed: 8786 | Missing: 2 frames
[HEARTBEAT] SimTick: 8848 | NetHead: 8847 | Confirmed: 8846 | Missing: 2 frames
[HEARTBEAT] SimTick: 8908 | NetHead: 8907 | Confirmed: 8906 | Missing: 2 frames
[HEARTBEAT] SimTick: 8969 | NetHead: 8968 | Confirmed: 8967 | Missing: 2 frames
[HEARTBEAT] SimTick: 9029 | NetHead: 9028 | Confirmed: 9027 | Missing: 2 frames
[HEARTBEAT] SimTick: 9089 | NetHead: 9088 | Confirmed: 9087 | Missing: 2 frames
[HEARTBEAT] SimTick: 9142 | NetHead: 9141 | Confirmed: 9140 | Missing: 2 frames
[HEARTBEAT] SimTick: 9202 | NetHead: 9201 | Confirmed: 9200 | Missing: 2 frames
[HEARTBEAT] SimTick: 9260 | NetHead: 9259 | Confirmed: 9258 | Missing: 2 frames
[HEARTBEAT] SimTick: 9320 | NetHead: 9319 | Confirmed: 9318 | Missing: 2 frames
[HEARTBEAT] SimTick: 9380 | NetHead: 9379 | Confirmed: 9378 | Missing: 2 frames
[HEARTBEAT] SimTick: 9440 | NetHead: 9439 | Confirmed: 9438 | Missing: 2 frames
[HEARTBEAT] SimTick: 9500 | NetHead: 9499 | Confirmed: 9498 | Missing: 2 frames
[HEARTBEAT] SimTick: 9558 | NetHead: 9557 | Confirmed: 9554 | Missing: 4 frames
[HEARTBEAT] SimTick: 9614 | NetHead: 9613 | Confirmed: 9612 | Missing: 2 frames
[HEARTBEAT] SimTick: 9674 | NetHead: 9673 | Confirmed: 9672 | Missing: 2 frames
[HEARTBEAT] SimTick: 9734 | NetHead: 9733 | Confirmed: 9732 | Missing: 2 frames
[HEARTBEAT] SimTick: 9789 | NetHead: 9788 | Confirmed: 9787 | Missing: 2 frames
[HEARTBEAT] SimTick: 9849 | NetHead: 9848 | Confirmed: 9845 | Missing: 4 frames
[HEARTBEAT] SimTick: 9910 | NetHead: 9909 | Confirmed: 9906 | Missing: 4 frames
[HEARTBEAT] SimTick: 9970 | NetHead: 9969 | Confirmed: 9966 | Missing: 4 frames
[HEARTBEAT] SimTick: 10031 | NetHead: 10030 | Confirmed: 10027 | Missing: 4 frames
[HEARTBEAT] SimTick: 10091 | NetHead: 10090 | Confirmed: 10088 | Missing: 3 frames
[HEARTBEAT] SimTick: 10151 | NetHead: 10150 | Confirmed: 10147 | Missing: 4 frames
[HEARTBEAT] SimTick: 10211 | NetHead: 10210 | Confirmed: 10208 | Missing: 3 frames
[HEARTBEAT] SimTick: 10271 | NetHead: 10270 | Confirmed: 10267 | Missing: 4 frames
[HEARTBEAT] SimTick: 10331 | NetHead: 10330 | Confirmed: 10328 | Missing: 3 frames
[HEARTBEAT] SimTick: 10383 | NetHead: 10382 | Confirmed: 10381 | Missing: 2 frames
[HEARTBEAT] SimTick: 10442 | NetHead: 10441 | Confirmed: 10440 | Missing: 2 frames
[HEARTBEAT] SimTick: 10500 | NetHead: 10499 | Confirmed: 10497 | Missing: 3 frames
[HEARTBEAT] SimTick: 10557 | NetHead: 10557 | Confirmed: 10556 | Missing: 1 frames
[HEARTBEAT] SimTick: 10617 | NetHead: 10616 | Confirmed: 10615 | Missing: 2 frames
[HEARTBEAT] SimTick: 10675 | NetHead: 10675 | Confirmed: 10674 | Missing: 1 frames
[HEARTBEAT] SimTick: 10734 | NetHead: 10733 | Confirmed: 10732 | Missing: 2 frames
[HEARTBEAT] SimTick: 10794 | NetHead: 10793 | Confirmed: 10792 | Missing: 2 frames
[HEARTBEAT] SimTick: 10855 | NetHead: 10854 | Confirmed: 10853 | Missing: 2 frames
[HEARTBEAT] SimTick: 10915 | NetHead: 10914 | Confirmed: 10913 | Missing: 2 frames
[HEARTBEAT] SimTick: 10975 | NetHead: 10974 | Confirmed: 10973 | Missing: 2 frames
[HEARTBEAT] SimTick: 11035 | NetHead: 11034 | Confirmed: 11033 | Missing: 2 frames
[HEARTBEAT] SimTick: 11095 | NetHead: 11094 | Confirmed: 11093 | Missing: 2 frames
[HEARTBEAT] SimTick: 11153 | NetHead: 11152 | Confirmed: 11151 | Missing: 2 frames
[HEARTBEAT] SimTick: 11213 | NetHead: 11212 | Confirmed: 11211 | Missing: 2 frames
[HEARTBEAT] SimTick: 11273 | NetHead: 11272 | Confirmed: 11271 | Missing: 2 frames
[HEARTBEAT] SimTick: 11333 | NetHead: 11332 | Confirmed: 11331 | Missing: 2 frames
[HEARTBEAT] SimTick: 11393 | NetHead: 11392 | Confirmed: 11391 | Missing: 2 frames
[HEARTBEAT] SimTick: 11453 | NetHead: 11452 | Confirmed: 11451 | Missing: 2 frames
[HEARTBEAT] SimTick: 11514 | NetHead: 11513 | Confirmed: 11512 | Missing: 2 frames
[HEARTBEAT] SimTick: 11574 | NetHead: 11573 | Confirmed: 11572 | Missing: 2 frames
[HEARTBEAT] SimTick: 11634 | NetHead: 11633 | Confirmed: 11632 | Missing: 2 frames
[HEARTBEAT] SimTick: 11694 | NetHead: 11693 | Confirmed: 11692 | Missing: 2 frames
[HEARTBEAT] SimTick: 11754 | NetHead: 11753 | Confirmed: 11752 | Missing: 2 frames
[HEARTBEAT] SimTick: 11814 | NetHead: 11813 | Confirmed: 11812 | Missing: 2 frames
[HEARTBEAT] SimTick: 11874 | NetHead: 11873 | Confirmed: 11872 | Missing: 2 frames
[HEARTBEAT] SimTick: 11934 | NetHead: 11933 | Confirmed: 11932 | Missing: 2 frames
[HEARTBEAT] SimTick: 11994 | NetHead: 11993 | Confirmed: 11992 | Missing: 2 frames
[HEARTBEAT] SimTick: 12054 | NetHead: 12053 | Confirmed: 12052 | Missing: 2 frames
[HEARTBEAT] SimTick: 12114 | NetHead: 12113 | Confirmed: 12112 | Missing: 2 frames
[HEARTBEAT] SimTick: 12174 | NetHead: 12173 | Confirmed: 12172 | Missing: 2 frames
[HEARTBEAT] SimTick: 12234 | NetHead: 12233 | Confirmed: 12232 | Missing: 2 frames
[HEARTBEAT] SimTick: 12295 | NetHead: 12294 | Confirmed: 12293 | Missing: 2 frames
[HEARTBEAT] SimTick: 12348 | NetHead: 12347 | Confirmed: 12346 | Missing: 2 frames
[HEARTBEAT] SimTick: 12409 | NetHead: 12408 | Confirmed: 12407 | Missing: 2 frames
[HEARTBEAT] SimTick: 12469 | NetHead: 12468 | Confirmed: 12467 | Missing: 2 frames
[HEARTBEAT] SimTick: 12529 | NetHead: 12528 | Confirmed: 12527 | Missing: 2 frames
[HEARTBEAT] SimTick: 12589 | NetHead: 12588 | Confirmed: 12587 | Missing: 2 frames
[HEARTBEAT] SimTick: 12649 | NetHead: 12648 | Confirmed: 12647 | Missing: 2 frames
[HEARTBEAT] SimTick: 12709 | NetHead: 12708 | Confirmed: 12707 | Missing: 2 frames
[HEARTBEAT] SimTick: 12769 | NetHead: 12768 | Confirmed: 12767 | Missing: 2 frames
[HEARTBEAT] SimTick: 12829 | NetHead: 12828 | Confirmed: 12827 | Missing: 2 frames
[HEARTBEAT] SimTick: 12889 | NetHead: 12888 | Confirmed: 12887 | Missing: 2 frames
[HEARTBEAT] SimTick: 12945 | NetHead: 12944 | Confirmed: 12943 | Missing: 2 frames
[HEARTBEAT] SimTick: 13005 | NetHead: 13004 | Confirmed: 13003 | Missing: 2 frames
[HEARTBEAT] SimTick: 13049 | NetHead: 13048 | Confirmed: 13046 | Missing: 3 frames
[HEARTBEAT] SimTick: 13110 | NetHead: 13109 | Confirmed: 13107 | Missing: 3 frames
[HEARTBEAT] SimTick: 13170 | NetHead: 13169 | Confirmed: 13167 | Missing: 3 frames
[HEARTBEAT] SimTick: 13230 | NetHead: 13229 | Confirmed: 13227 | Missing: 3 frames
[HEARTBEAT] SimTick: 13290 | NetHead: 13289 | Confirmed: 13287 | Missing: 3 frames
[HEARTBEAT] SimTick: 13350 | NetHead: 13349 | Confirmed: 13347 | Missing: 3 frames
[HEARTBEAT] SimTick: 13410 | NetHead: 13409 | Confirmed: 13407 | Missing: 3 frames
[HEARTBEAT] SimTick: 13470 | NetHead: 13469 | Confirmed: 13467 | Missing: 3 frames
[HEARTBEAT] SimTick: 13532 | NetHead: 13531 | Confirmed: 13529 | Missing: 3 frames
[HEARTBEAT] SimTick: 13592 | NetHead: 13591 | Confirmed: 13589 | Missing: 3 frames
[HEARTBEAT] SimTick: 13647 | NetHead: 13647 | Confirmed: 13646 | Missing: 1 frames
[HEARTBEAT] SimTick: 13707 | NetHead: 13706 | Confirmed: 13705 | Missing: 2 frames
[HEARTBEAT] SimTick: 13768 | NetHead: 13767 | Confirmed: 13766 | Missing: 2 frames
[HEARTBEAT] SimTick: 13828 | NetHead: 13827 | Confirmed: 13826 | Missing: 2 frames
[HEARTBEAT] SimTick: 13888 | NetHead: 13887 | Confirmed: 13886 | Missing: 2 frames
[HEARTBEAT] SimTick: 13948 | NetHead: 13947 | Confirmed: 13946 | Missing: 2 frames
[HEARTBEAT] SimTick: 14007 | NetHead: 14007 | Confirmed: 14005 | Missing: 2 frames
[HEARTBEAT] SimTick: 14064 | NetHead: 14063 | Confirmed: 14061 | Missing: 3 frames
[HEARTBEAT] SimTick: 14124 | NetHead: 14123 | Confirmed: 14121 | Missing: 3 frames
[HEARTBEAT] SimTick: 14183 | NetHead: 14182 | Confirmed: 14181 | Missing: 2 frames
[HEARTBEAT] SimTick: 14242 | NetHead: 14241 | Confirmed: 14240 | Missing: 2 frames
[HEARTBEAT] SimTick: 14302 | NetHead: 14301 | Confirmed: 14300 | Missing: 2 frames
[HEARTBEAT] SimTick: 14362 | NetHead: 14361 | Confirmed: 14360 | Missing: 2 frames
[HEARTBEAT] SimTick: 14422 | NetHead: 14421 | Confirmed: 14420 | Missing: 2 frames
[HEARTBEAT] SimTick: 14482 | NetHead: 14481 | Confirmed: 14480 | Missing: 2 frames
[HEARTBEAT] SimTick: 14542 | NetHead: 14541 | Confirmed: 14540 | Missing: 2 frames
[HEARTBEAT] SimTick: 14602 | NetHead: 14601 | Confirmed: 14600 | Missing: 2 frames
[HEARTBEAT] SimTick: 14662 | NetHead: 14661 | Confirmed: 14660 | Missing: 2 frames
[HEARTBEAT] SimTick: 14722 | NetHead: 14721 | Confirmed: 14720 | Missing: 2 frames
[HEARTBEAT] SimTick: 14782 | NetHead: 14781 | Confirmed: 14780 | Missing: 2 frames
[HEARTBEAT] SimTick: 14842 | NetHead: 14841 | Confirmed: 14840 | Missing: 2 frames
[HEARTBEAT] SimTick: 14902 | NetHead: 14901 | Confirmed: 14900 | Missing: 2 frames
[HEARTBEAT] SimTick: 14963 | NetHead: 14962 | Confirmed: 14961 | Missing: 2 frames
[HEARTBEAT] SimTick: 15023 | NetHead: 15022 | Confirmed: 15021 | Missing: 2 frames
[HEARTBEAT] SimTick: 15083 | NetHead: 15082 | Confirmed: 15081 | Missing: 2 frames
[HEARTBEAT] SimTick: 15143 | NetHead: 15142 | Confirmed: 15141 | Missing: 2 frames
[HEARTBEAT] SimTick: 15203 | NetHead: 15202 | Confirmed: 15201 | Missing: 2 frames
[HEARTBEAT] SimTick: 15263 | NetHead: 15262 | Confirmed: 15261 | Missing: 2 frames
[HEARTBEAT] SimTick: 15323 | NetHead: 15322 | Confirmed: 15321 | Missing: 2 frames
[HEARTBEAT] SimTick: 15383 | NetHead: 15382 | Confirmed: 15381 | Missing: 2 frames
[HEARTBEAT] SimTick: 15443 | NetHead: 15442 | Confirmed: 15441 | Missing: 2 frames
[HEARTBEAT] SimTick: 15503 | NetHead: 15502 | Confirmed: 15501 | Missing: 2 frames
[HEARTBEAT] SimTick: 15563 | NetHead: 15562 | Confirmed: 15561 | Missing: 2 frames
[HEARTBEAT] SimTick: 15623 | NetHead: 15622 | Confirmed: 15621 | Missing: 2 frames
[HEARTBEAT] SimTick: 15683 | NetHead: 15682 | Confirmed: 15681 | Missing: 2 frames
[HEARTBEAT] SimTick: 15743 | NetHead: 15742 | Confirmed: 15741 | Missing: 2 frames
[HEARTBEAT] SimTick: 15803 | NetHead: 15802 | Confirmed: 15801 | Missing: 2 frames
[HEARTBEAT] SimTick: 15863 | NetHead: 15862 | Confirmed: 15861 | Missing: 2 frames
[HEARTBEAT] SimTick: 15923 | NetHead: 15922 | Confirmed: 15921 | Missing: 2 frames
[HEARTBEAT] SimTick: 15983 | NetHead: 15982 | Confirmed: 15981 | Missing: 2 frames
